RouteName,RouteLength,Geometry,UpdateDate
頂柳自行車道,695,"LINESTRING (120.49683987705873 22.632985560535246, 120.49715102000368 22.632331985432813, 120.49721538897904 22.631985391212879, 120.49749433799332 22.631866561092977, 120.49824535553876 22.631990341980725, 120.49893200590736 22.632034906086119, 120.49880325626532 22.632312177864776, 120.4984921187164 22.633218269107886, 120.49831509346689 22.633951060992729, 120.49784302403634 22.6336292215114, 120.49689889237004 22.633193510771946)",2019-11-21T00:00:00
大鵬灣自行車道,16400,"LINESTRING (120.45350074906037 22.449665682625209, 120.45178413213205 22.449982984127473, 120.44963836321995 22.452124766344923, 120.44912337814139 22.455456363320536, 120.45023917779588 22.457677383004864, 120.45178413572933 22.459184484876118, 120.4545307120228 22.459422441892229, 120.45736312770623 22.459819044713186, 120.45993805399803 22.459739721810763, 120.46319961267204 22.458787875759924, 120.46577453626594 22.457915341819614, 120.46817779277103 22.456963484976882, 120.47075271186827 22.456566879457966, 120.47461509680932 22.455615009125438, 120.47701835511305 22.455139074408805, 120.47890663193562 22.455535686223016, 120.47959327331102 22.456804846366595, 120.48130989293725 22.456804846366595, 120.48336982695605 22.456090944741334, 120.48585891295852 22.454504491189368, 120.48680305181949 22.452600716350048, 120.48757553528276 22.451410848531907, 120.48791885597052 22.44831713392864, 120.48817634806005 22.446095964956839, 120.48809051496539 22.444430067993267, 120.48929214951318 22.44308146443808, 120.49143790763344 22.44236749266571, 120.49332618355663 22.441415526105686, 120.49272536808132 22.439590907794184, 120.4910087574483 22.437845597096668, 120.49040794377163 22.436258931304678, 120.48980712739706 22.434830921210107, 120.48929214411726 22.432926879272088, 120.48774719607627 22.431578164200971, 120.48577308346114 22.431657505989165, 120.48439979171712 22.431102148545392, 120.47770499738783 22.433958237982324, 120.47341346316091 22.436020932020426, 120.46817779816695 22.4387975888377, 120.46483039920361 22.440860210930055, 120.46096802055774 22.443557445919453, 120.45727730180613 22.446254619754939, 120.45538902048702 22.4483964631263, 120.45392989924551 22.449427704025368)",2019-11-21T00:00:00
小琉球環島自行車道, ,"LINESTRING (120.35805701781715 22.331022610005505, 120.3559112534017 22.330466849665413, 120.35531043612775 22.329593512630538, 120.35453796615423 22.328323196858094, 120.35325050210906 22.326497091067949, 120.35359382819263 22.3247503675355, 120.35513877803226 22.32348000319962, 120.35668373506633 22.323083011871574, 120.35788535882227 22.323003614325387, 120.35917281927027 22.322447823408368, 120.36149024627787 22.322606620299325, 120.36363602148526 22.324035785123442, 120.3659534412983 22.325703128196835, 120.36749839653385 22.327291051241048, 120.36895752047326 22.329752303226257, 120.37075996060378 22.331498971900089, 120.37256241062676 22.333325012939042, 120.37204742105166 22.33523041375264, 120.37436485345529 22.337056407127534, 120.37728309503882 22.338485421764858, 120.380201341119 22.339835037956675, 120.38372039727858 22.341264023815711, 120.38663864245939 22.343089935352282, 120.38732528653281 22.345312749184075, 120.38784026711471 22.3475355351369, 120.38672446746023 22.349599508910273, 120.38414954746372 22.351187159459869, 120.38260460032211 22.352854178777363, 120.38054466090739 22.354600556970183, 120.37822723569843 22.3551562174855, 120.37625313117712 22.354759314290959, 120.37384987197413 22.353647986965086, 120.37213325594507 22.352457275582879, 120.37007332282565 22.351663455703942, 120.36827087280255 22.349520125753259, 120.36655425947151 22.3484881411149, 120.3645801522523 22.347694299652233, 120.36320686410556 22.346344758104181, 120.36260605222753 22.344518894231612, 120.36380768317815 22.342216682853689, 120.36372184468746 22.339993815062542, 120.36243438513884 22.338326647356951, 120.36131858458509 22.337453354388856, 120.36140441947839 22.335468588404694, 120.36123275868488 22.333563183993817, 120.35951614535384 22.332372298143071, 120.35865783688973 22.331737152847381)",2019-11-21T00:00:00
林邊自行車道,55000,"LINESTRING (120.49172299182271 22.44216721274671, 120.49224942077421 22.441969209911178, 120.49329529004569 22.441696215308127, 120.49433414730311 22.441488216508048, 120.49575431441019 22.441454222134666, 120.49644889140325 22.441448225455304, 120.49680819034575 22.441439221442977, 120.49705238775755 22.441418226769827, 120.49711344093259 22.441358224002897, 120.49709042008692 22.441284224187655, 120.49705238955619 22.441070221513542, 120.49693829796411 22.440727225481112, 120.49693830156139 22.44066422437453, 120.49695330944769 22.440651221077019, 120.49697633029348 22.4406092263348, 120.49694530368288 22.440449224352278, 120.49680819933894 22.440437219302282, 120.49672412262021 22.440338220132787, 120.49665507087491 22.440138218104323, 120.49610564266129 22.43780922041924, 120.49596052625736 22.437025218439146, 120.49578538778553 22.436237220771147, 120.49566229128175 22.436108224714872, 120.49554019032757 22.436064222685786, 120.49549515227955 22.436005217266995, 120.49549514868227 22.435936219480993, 120.49552517434734 22.435875217567286, 120.49566229397976 22.435758222963671, 120.4962657921327 22.435648220588973, 120.49635786742169 22.435608219643655, 120.49642591822158 22.435549224117437, 120.49645695382537 22.435259222435207, 120.49659406266596 22.435007220706723, 120.49667813578742 22.434748226749321, 120.49663210129052 22.434448222807305, 120.49656404599398 22.434309219994532, 120.49664011874654 22.433491219144514, 120.49664011784728 22.433432228114896, 120.49658707673223 22.433378228322624, 120.49650300630879 22.433370226155091, 120.49645696731523 22.433338221082067, 120.4964489588524 22.432989223873619, 120.49639592043548 22.432552222607058, 120.49634989133449 22.43214622097139, 120.49631986836732 22.431948219035121, 120.49631186350177 22.431784224962087, 120.49638091884435 22.431745226760881, 120.49645697900644 22.431765224085893, 120.49669317784799 22.431805227729114, 120.49722060954355 22.431885224223777, 120.4977020040443 22.431938226667853, 120.49814436616964 22.431948227129055, 120.49990781979011 22.431858228374608, 120.50083959117421 22.431780237368116, 120.50177136075979 22.431648233978876, 120.50297735342224 22.431618237092039, 120.50474882270009 22.431389248115352, 120.50516916132779 22.431377243065356, 120.50606290308053 22.431478245924382, 120.50641418906366 22.431538248691254, 120.50749006961109 22.43209625194055, 120.51091888329984 22.433391261297743, 120.5126372925771 22.434055260441994, 120.51350701074 22.434338263600011, 120.51397339105927 22.434517264660087, 120.51421759566551 22.434610270747442, 120.51427864973994 22.43462226770356, 120.51432467974018 22.434666269732588, 120.51430166159253 22.434765263506165, 120.51420958450478 22.434902268924645, 120.51399640650902 22.435150264173387, 120.51375220819796 22.435409264426085, 120.51364511333134 22.435537265832181, 120.5135910676737 22.435627269982547, 120.51359907973381 22.435636261404397, 120.51360708369998 22.435667262833988, 120.51367513809726 22.435697270512662, 120.51386629529338 22.435736264217269, 120.51420257159145 22.43583126320226, 120.51455385757458 22.435940269128196, 120.51474401922121 22.435989265991907, 120.51484410207377 22.436039264700355, 120.51487411874564 22.43613226719043, 120.51485911085933 22.436207270649049, 120.51484409937575 22.436420270579049, 120.51480505620839 22.436811265227732, 120.51472098218767 22.437588268683726, 120.51465992991189 22.437874263886215, 120.51456084890413 22.438150264922854, 120.51440872318403 22.438404268542229, 120.51435467392912 22.438534262846019, 120.51430863313692 22.438593269164073, 120.51430863133828 22.438652269186946, 120.51435466943246 22.438711263813843, 120.51444675101686 22.43876626994745, 120.51462189128733 22.4388672674105, 120.51478202636952 22.438908271999196, 120.51562271711475 22.438890267571821, 120.51606507834072 22.438854268609646, 120.51627125151708 22.438845268194598, 120.51643138030397 22.438818275043388, 120.51690477803311 22.438690275435931, 120.51713396306195 22.438606276058863, 120.51724905739809 22.43855827654329, 120.51734013533905 22.43855827834193, 120.51741720004384 22.438618276612203, 120.51750126507136 22.438702273291312, 120.51764638597194 22.438885271837876, 120.5179586413783 22.439249274234669, 120.51926470789999 22.44059728153934, 120.52002832494725 22.441662283887354, 120.52008136786094 22.44176728423281, 120.52008136336428 22.441870284486072, 120.52011939839156 22.442062282548363, 120.52017344494857 22.442093283977897, 120.52023449632497 22.4420872792046, 120.52031856045323 22.442062278051765, 120.52037160156817 22.442018282317918, 120.52039462691062 22.441950282779374, 120.52037160516556 22.441870279989473, 120.52031856584915 22.441631285155722, 120.52026452288953 22.441198279577009, 120.52029555399668 22.441048283451551, 120.52047069966306 22.440878277410604, 120.52079196267903 22.440699286243103, 120.52373940435007 22.4398082883219, 120.5241207177969 22.439752290236072, 120.52427384266377 22.439733288460559, 120.52435791038931 22.439752293833351, 120.52442596928313 22.4398022925418, 120.52448000684694 22.439901288114015, 120.52459410113693 22.440109295008028, 120.52478525293714 22.44052929189337, 120.52770962789702 22.445778294732577, 120.53059596243384 22.4509772997626, 120.53170285879992 22.452907308725344, 120.53373450014715 22.456617312538981, 120.53408578702954 22.457348313873638, 120.53423090523211 22.457617310090825, 120.53443707121392 22.457819308614262, 120.53547491133816 22.459688312965341, 120.53600934785322 22.46048731833514, 120.53718530315928 22.462028318352282, 120.53733042046258 22.462116318813116, 120.53741449538268 22.462152314178013, 120.53746052808094 22.462171321349444, 120.53747554406118 22.462240316437487)",2019-11-21T00:00:00
田中路(台26線~中隆宮),312,"LINESTRING (120.71306099696744 22.08157700297636, 120.71289700019645 22.081319999218636, 120.71281499641498 22.081192002309137, 120.71281400176485 22.08096499813621, 120.71281500360953 22.08059399631594, 120.7130499964602 22.080321001712889, 120.71323199496067 22.080094002036617, 120.7134850012319 22.080008003466617, 120.71390299532709 22.079807003190695, 120.71402800019212 22.07938900100163)",2019-11-21T00:00:00
崁頂自行車道,1300,"LINESTRING (120.5024627874277 22.521081423668818, 120.49859736907342 22.518084594828224, 120.49795241846937 22.517814092246624, 120.49759922952092 22.517715960922885, 120.49710453314776 22.51766036663264, 120.48742158393895 22.5178917612958, 120.48688239540627 22.520049226790434, 120.4868482283631 22.520630805767098, 120.48693608493238 22.521243940155784, 120.48686776343663 22.521518951938106, 120.47986208246914 22.518795701360602, 120.47958955731224 22.518785311492991, 120.47930580591822 22.518639961265251, 120.47913725318176 22.518263635458482, 120.47890969772448 22.517837998924563, 120.47755832515668 22.51824798995284, 120.47735883933899 22.518362172376385, 120.47657223562021 22.517508281382106, 120.47575688866959 22.516566881856136, 120.47482370265186 22.515296220744062, 120.47406691055949 22.514109541921869, 120.47370152860276 22.513336593509052, 120.47338307057237 22.512635368727331, 120.47299274232125 22.511863122685043, 120.47254726584367 22.511237206232124, 120.47198956296802 22.510499784637375, 120.47130897672798 22.509667881167843, 120.47064792376273 22.508982279408713, 120.46999682899047 22.508401393809322, 120.46919684965496 22.507808420422293, 120.46846577727388 22.507117097176319, 120.46797949945437 22.506624529498481, 120.46750550997137 22.505952111800582, 120.4670988383408 22.5052120569909, 120.46678508016737 22.504048573482919, 120.46676326801048 22.503060426297679, 120.46690046318588 22.501932941751932, 120.46725173298114 22.500163066072673, 120.46735828195926 22.499468354181261)",2019-11-21T00:00:00
竹田鄉都會區自行車道,3000,"LINESTRING (120.5336182124106 22.63331113759898, 120.53135263221827 22.631466068704185, 120.53075486454543 22.630950605186342, 120.52895783023973 22.629336223188204, 120.5283834935035 22.628881426136957, 120.52689095165613 22.62847113563447, 120.52640377631326 22.628264722339111, 120.52612424363895 22.628080434164758, 120.5258207593206 22.627910884080109, 120.52551727770026 22.627726586013182, 120.52495023536517 22.627402232926784, 120.52473460851547 22.627306399370866, 120.52428563367516 22.627170453353813, 120.5238703465393 22.627074612603337, 120.52387833072044 22.626993520734459, 120.5235289971655 22.626947003301609, 120.52307099942709 22.626849996130488, 120.52252200198882 22.626719997330042, 120.52173599811783 22.626520004294832, 120.52121700116379 22.626410997469634, 120.52076700199564 22.626331003672931, 120.52040100400325 22.626262999637788, 120.52002700384321 22.626205004157669, 120.51968399791826 22.626048997862995, 120.51913499598334 22.625774004067068, 120.51872299946695 22.625568001761906, 120.51840200085167 22.625412004460486, 120.51823400299691 22.62529600270841, 120.51808899900811 22.625138998166278, 120.51792899972361 22.624897003194178, 120.51780700219149 22.624625997891542, 120.5177000026531 22.624434003426586, 120.5174870027231 22.624207002850937, 120.51724200131741 22.624009996464224, 120.51688400189528 22.623706995981138, 120.51663199567008 22.623491003107347, 120.51625099878459 22.623277997781429, 120.51596099980031 22.62314200230162, 120.51562499869476 22.623052999995991, 120.51519799609071 22.622943998566711, 120.51477100247985 22.622841001011466, 120.51447300222731 22.622793003294532, 120.5141910018134 22.622792998797934, 120.51391600082286 22.622771999628128, 120.5136640026916 22.622705002833641, 120.5134349993258 22.622622000804768, 120.51297800073417 22.622451997461781, 120.51248199944473 22.622261003942242, 120.51213100304346 22.622139003712107, 120.51181000083091 22.622062998408694, 120.5117720026758 22.621931004012652, 120.51154300290727 22.621834001338129, 120.51129199762761 22.621764999055529, 120.51100899536891 22.621613998387375, 120.51087199624567 22.621502003114983, 120.51071995775987 22.621434421761194, 120.51053599783813 22.621386999610422, 120.51023899943038 22.621357004522167, 120.50988800212963 22.621345998619006, 120.50964400256873 22.621321004660672, 120.50946799715041 22.621282997512367, 120.5092320042537 22.621241004568731, 120.50898699565334 22.621166002908751, 120.50872000312575 22.621098998020386, 120.50852999526319 22.621002001641102, 120.50836200280423 22.620880003209606, 120.50823999897682 22.620773000973259, 120.50816300351983 22.620641996730797, 120.50808000059158 22.620403000997726, 120.50794999909328 22.619892002613881, 120.50786599791752 22.619624998395011, 120.5077669996474 22.619378998741865, 120.50761400068563 22.619122999526837, 120.507461999072 22.618811002226039, 120.50730900011035 22.618590999275227, 120.50719500384639 22.618416000198295, 120.50711099907346 22.618238004580292, 120.50706499785144 22.618155997201541, 120.50705700287847 22.618071000476334, 120.50701100165645 22.617303997481542, 120.50696599958133 22.616788997114554, 120.50696242747415 22.616467773668887, 120.50705218970688 22.616277280172369, 120.50713296051777 22.616161326983729, 120.50739322072059 22.615805196352767, 120.5076445218773 22.615399368286262, 120.50820989686929 22.614720250639095, 120.50873935923414 22.61414052336653, 120.5090803677648 22.613726423335834, 120.50922394542874 22.613569074353336, 120.50950211742884 22.613420010824882, 120.50977131149693 22.613254384482332, 120.51001700358188 22.613387997658037, 120.51084099841341 22.613882001553179, 120.51116823202835 22.613895895179496, 120.5138766725704 22.613937554474603, 120.51576888392697 22.614003944226681, 120.51706095160171 22.613946056665213, 120.51763519750637 22.613904679757241, 120.51798512821119 22.613995805362151, 120.51820047717035 22.614066333794312, 120.51814664914855 22.613884098772189, 120.51812873015683 22.613602486865318, 120.51812874544532 22.613262896565459, 120.51811082375559 22.612906734458306, 120.51818263462098 22.612550579545655, 120.51826341892172 22.612078467847084, 120.51833521629726 22.611647761834774, 120.51856853820755 22.610949268294121, 120.51867623472049 22.610700788310794, 120.51882900075782 22.610475996470086, 120.51899029686479 22.610212125489227, 120.51911592316139 22.609839405963839, 120.51918771693965 22.609632342458667, 120.51918000435376 22.609495004291091, 120.51921464893701 22.60938386427398, 120.51927745219268 22.609317603124907, 120.5195731052147 22.609196298970062, 120.51972564462289 22.6090555029092, 120.51989612820387 22.608873289470807, 120.52005764824196 22.608442589753793, 120.5201384172542 22.608036744600156, 120.5202550782094 22.607630890453265, 120.52033584812091 22.607100797663747, 120.52038969772639 22.6066286850658, 120.52041600019834 22.60647399987522, 120.52065299673848 22.606067998239553, 120.52111800019566 22.605267003569395, 120.52144599553628 22.60465000209598, 120.52188100030799 22.60383000385167, 120.52217099569498 22.603280999218782, 120.5224299995449 22.602748997168533, 120.52257235952686 22.602505602851352, 120.52259928073227 22.602356518638487, 120.52265312044517 22.602016924741349, 120.52275182283836 22.601611077789073, 120.52276081695823 22.600931894491396, 120.52277706231166 22.600567452326118, 120.52280398441644 22.600434930927349, 120.52280400150357 22.600334000913449, 120.52298000242524 22.600443004141368, 120.52323200415378 22.600620000612594, 120.52351399557449 22.60076499920541, 120.52377299942441 22.600855002456456, 120.52405499803979 22.600908001303253, 120.52430000484139 22.600922002848222, 120.52460499732285 22.600900997383178, 120.52485700264856 22.60086800395527, 120.52521500386945 22.600812998720983, 120.52599299657959 22.600721004370882, 120.52666500148871 22.600648996554014, 120.52709999636784 22.600599000543468, 120.527564997127 22.60089100411659, 120.52775599694178 22.601004001233719, 120.52783999721817 22.601233996551741, 120.52967799744169 22.60226999576372, 120.5310969972287 22.603111001271714, 120.53149400474456 22.602466996754572, 120.5317760042592 22.602188003673461, 120.53194400031543 22.602040999592532, 120.53212700155996 22.601978000284532, 120.53224199786996 22.6020150010915, 120.5323559977312 22.602139996963331, 120.53250099902198 22.602214996824671, 120.53280599779862 22.602282000813716, 120.53308099699052 22.60230399643234, 120.53323400044883 22.601825997771641, 120.53325699971083 22.60150700014799, 120.53329499966458 22.601288001739931, 120.53329499516792 22.601144996044809, 120.5332030017172 22.601088005107385, 120.53319499775102 22.600957999112438, 120.53320300081793 22.60064700455564, 120.53328700379222 22.600365003242359, 120.53344000005598 22.600127996809647, 120.53353099705794 22.599993004073951, 120.53352400123174 22.599783004282244, 120.53353900192349 22.599484998633841, 120.53361500452888 22.599089003754557, 120.53363800109298 22.598854002810015, 120.53365300448263 22.598626998637144, 120.53362999802607 22.59853000225786, 120.53352399763446 22.5983640026966, 120.53340099735817 22.598215004818655, 120.53340099645891 22.598119998639049, 120.5334549953518 22.5979959974174, 120.53340899952582 22.59785499900903, 120.53337899994096 22.597682998271807, 120.53338599936444 22.597478999656175, 120.53337100226997 22.597225005029998, 120.5333179980272 22.59666999652319, 120.53329500146322 22.596353999037888, 120.53331800072522 22.59596800012315, 120.53329500326186 22.595612004390546, 120.53324899844256 22.595318002523868, 120.53323400404611 22.595066003493343, 120.53404199993838 22.594900003032762, 120.53491200318649 22.594784002180006, 120.53535500293106 22.594663998444844, 120.53529400011803 22.594398004164589, 120.5351790047074 22.593971002459853, 120.5351639968211 22.59380899768712, 120.53566699753401 22.59378599662648, 120.53606399695593 22.593808998586439, 120.5364000007595 22.593795997986945, 120.53668199757624 22.593802998309798, 120.53701799868179 22.59384299925506, 120.53727699803505 22.593872003290357, 120.53768900174612 22.593800002668047, 120.53782699911676 22.593664004490279, 120.53796399913927 22.593439004006882, 120.53811599895425 22.593072999719197, 120.53836799978342 22.592408997876987, 120.53858200155821 22.591803001407413, 120.53879499699156 22.591220997051437, 120.53900100109536 22.590685002910618, 120.53925299562934 22.590072999869108, 120.53949700148553 22.589432002684816, 120.53962699578926 22.589091996898162, 120.53971100415959 22.588860998836083, 120.53973400252221 22.588762004163186, 120.54000899991547 22.588735996668959, 120.54011499940771 22.588680001281091, 120.54023700323512 22.588537000981887, 120.54054300475593 22.588165004511382, 120.54073299733 22.587952000984103, 120.54077100088102 22.587817999301251, 120.54077899765264 22.587611997895465, 120.54068800244943 22.586924000342378, 120.54068000118116 22.586720997276245, 120.54078700431683 22.586649000251214, 120.54110700018794 22.586650998544769, 120.5417559986405 22.586649003848493, 120.54377700370583 22.586649003848493, 120.54432699579434 22.586645001865406, 120.54435700167437 22.586711997760517, 120.54437299881488 22.58707600105663, 120.54438000093637 22.587832999992997, 120.54445600444114 22.58915500160208, 120.54446399761548 22.589938996387616, 120.5445399966236 22.591171003738907, 120.54454799609323 22.59224900218976, 120.54457100254979 22.593241004768629, 120.54459400361043 22.594024996856149, 120.54463999943653 22.595299002546994, 120.54466999992064 22.596423996869987, 120.54470100404819 22.596965998482119, 120.54472399791428 22.59778200463586, 120.54473099913639 22.597895002652308, 120.54486800095754 22.597895002652308, 120.54523499989534 22.597906003159551, 120.54557800312239 22.597878996518546, 120.54589100226804 22.597822001983843, 120.5462189967094 22.597742002791222, 120.54650899749231 22.597632995966023, 120.54685999749097 22.597534004890463, 120.54708900445405 22.597436998618662, 120.54714199790499 22.597370002723494, 120.54727899972613 22.597253997374139)",2019-11-21T00:00:00
東港大橋 自行車道(南下),500,"LINESTRING (120.45671489367749 22.480356108647527, 120.45743764193367 22.479474241543073, 120.4582734691453 22.478634211799488, 120.45999019579097 22.477058417911735)",2019-11-21T00:00:00
東港大橋 自行車道(北上),500,"LINESTRING (120.45696058486317 22.480476859719374, 120.45763810711298 22.479587207183897, 120.458473776044 22.478760217609988, 120.46028073167054 22.477106207885242)",2019-11-21T00:00:00
屏東單車國道-崁頂至南州段,19000,"MULTILINESTRING ((120.51561916479272 22.453306238092466, 120.51574803134667 22.453101256517812, 120.51577667835113 22.451801764040226, 120.51561009333125 22.450891631243849, 120.51571528793022 22.45072039133305, 120.51598876636854 22.448730813975942, 120.51575845089189 22.448239886661497, 120.51563734368847 22.447873906655502, 120.51571189928484 22.446581613250885, 120.51571198561965 22.446548369811467, 120.51564712381582 22.445076868502724, 120.51543288102266 22.444863776841885, 120.51524929701748 22.443793596197565, 120.51427500208979 22.443757975849962, 120.51334932271311 22.443694941468436, 120.51310991868786 22.443608360137773, 120.51275302363319 22.443589799030065, 120.51263238857393 22.443450735063436, 120.51153947846421 22.443496940431487, 120.51092740977219 22.443598024229459, 120.51072011963788 22.443557442322174, 120.51059793864397 22.43968595893989), (120.53005373778979 22.489612057050863, 120.53086893725174 22.486633925115598, 120.53116766145843 22.484916319832337, 120.53147196775717 22.482025481490837, 120.53141617381743 22.47892750410108, 120.53127844534401 22.477584512315445, 120.53094832760326 22.475407992884641, 120.53046610752494 22.473201553009289, 120.52971985998363 22.470726035977805, 120.52895079304471 22.468842789962821, 120.52815598391157 22.467012017590605, 120.52620516823401 22.463753877239697, 120.52405785428664 22.460923714357989, 120.52212708269872 22.459044563855571, 120.51900963408741 22.456177691547282, 120.51549295033942 22.453201161304605, 120.51346132518006 22.451533918955249, 120.5113245297033 22.449810583191891), (120.52550384362758 22.502501449082672, 120.52524692260749 22.502250115550453, 120.52525929278215 22.502111507540064, 120.52620973229341 22.499204119874264, 120.52718930893957 22.496756792092356, 120.52724731611079 22.494942092403676, 120.52373478003608 22.494813090951425, 120.52391488816158 22.489799409215436, 120.53004016342288 22.489611376264065), (120.52682483709657 22.561730523844631, 120.52440334144114 22.556910354629224, 120.52251413022304 22.553428230028828, 120.52246221685789 22.553242379732069, 120.52238321591278 22.55302536432913, 120.5216797005578 22.551694187836574, 120.5211512921984 22.550355735828589, 120.52054031258547 22.548861430410739, 120.52004877912793 22.547403125753704, 120.51918737519725 22.54405308638087, 120.5187535566314 22.540902841293132, 120.5186589776298 22.538362878843827, 120.51881692466145 22.535859009785497, 120.51906633454382 22.533588485120561, 120.51953726453314 22.53177987294282, 120.51998555948603 22.53009236976709, 120.52078263311205 22.527990168511508, 120.52278677588902 22.522681114341992, 120.52295907160396 22.521581506981022, 120.52319144113221 22.521548942529705, 120.5240674986162 22.518800566692846, 120.52433718101611 22.517458543477062, 120.52465989014183 22.515506032577377, 120.52484062239682 22.51328144708117, 120.52485386221599 22.508696178086211, 120.5248877495701 22.507480190358535, 120.52496475222165 22.50541091957831, 120.52549142219141 22.502487179539742), (120.52618363936358 22.579929575289725, 120.53342811641448 22.579571887932332, 120.53368295370547 22.579153633933117, 120.53418388507828 22.578937702213238, 120.53448750879159 22.577621591163563, 120.53568462154806 22.578100067364289, 120.53891402226441 22.580029357768694, 120.53810547508772 22.571847877077914, 120.53793698800166 22.57141133896215, 120.5379278382992 22.571373356095535, 120.53782075512379 22.569990535135162, 120.53766683795425 22.568340911403993, 120.53777281406417 22.568162022759168, 120.53746836297466 22.565518354988114, 120.53766303831867 22.565353999387639, 120.53749000605899 22.562868824536679, 120.5359433313198 22.562807273137196, 120.53454427669703 22.563121112249576, 120.53191964037921 22.563887242002693, 120.53125531478099 22.563990816023363, 120.52946491297541 22.563820815378392, 120.52869769504264 22.563236131042686, 120.52777751861765 22.562297754138115, 120.52773775869071 22.562246395654711, 120.52682968714043 22.56169697013911), (120.53232039087345 22.619226901800118, 120.53112660291049 22.619526460577731, 120.52686221202157 22.616599312108633, 120.52673957507136 22.616580121475465, 120.5265317948066 22.616720137824132, 120.52624879344717 22.617157774012128, 120.52621207322863 22.617177362145583, 120.52590077020443 22.616962842361318, 120.52617737108892 22.616505609945989, 120.52628360710287 22.616331544365323, 120.52625121262338 22.616218507678013, 120.5260982262522 22.616094566710956, 120.52611810666531 22.61603572586813, 120.52621126383883 22.615891569040741, 120.52651762059179 22.615424723772037, 120.52719649632127 22.614569723913689, 120.52779691339686 22.613846160871674, 120.52815820074045 22.613339070042116, 120.52853260829329 22.612766008544497, 120.52862995630755 22.612606510182331, 120.53333575064448 22.605491947395478, 120.52917141382977 22.603128377073006, 120.52983524300214 22.602138830542629, 120.52951357619065 22.600305720832409, 120.52737237403585 22.600407533081238))",2019-11-21T00:00:00
