StationUID,StationID,ServiceStatus,ServiceType,AvailableRentBikes,AvailableReturnBikes,SrcUpdateTime,UpdateTime,AvailableRentBikesDetail
PIF501401018,501401018,1,2,5,6,2023-07-05T08:33:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 1}"
PIF501401019,501401019,1,2,5,37,2023-07-13T10:56:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
PIF501401020,501401020,1,2,8,7,2023-07-04T09:07:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 2}"
PIF501401021,501401021,1,2,8,6,2023-07-10T19:23:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 1}"
PIF501401022,501401022,1,2,6,10,2023-07-12T01:16:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
PIF501401023,501401023,1,2,5,14,2023-07-08T03:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 1}"
PIF501401024,501401024,1,2,4,16,2023-07-13T08:56:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
PIF501401025,501401025,1,2,8,7,2023-07-07T23:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
PIF501401026,501401026,1,2,7,8,2023-07-07T22:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
PIF501401027,501401027,1,2,15,17,2023-07-12T12:00:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 2}"
PIF501401028,501401028,1,2,3,29,2023-07-13T18:28:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
PIF501401029,501401029,1,2,17,9,2023-07-12T06:23:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 5}"
PIF501401030,501401030,1,2,8,20,2023-07-11T17:18:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 2}"
PIF501401031,501401031,1,2,4,7,2023-07-11T23:28:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 1}"
PIF501401041,501401041,1,2,5,10,2023-07-07T08:47:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 2}"
PIF501401044,501401044,1,2,13,11,2023-07-04T00:52:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 4}"
PIF501401045,501401045,1,2,11,9,2023-07-13T06:15:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 4}"
PIF501401046,501401046,1,2,5,20,2023-07-11T20:30:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 2}"
PIF501401047,501401047,1,2,12,8,2023-07-12T23:40:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 1}"
PIF501401048,501401048,1,2,12,16,2023-07-12T00:01:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
PIF501401049,501401049,1,2,9,20,2023-07-13T17:13:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
PIF501401050,501401050,1,2,12,13,2023-07-12T02:55:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
PIF501401051,501401051,1,2,16,4,2023-07-10T15:31:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 5}"
PIF501401052,501401052,1,2,4,11,2023-07-11T08:15:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 2}"
PIF501401053,501401053,1,2,8,10,2023-07-11T06:26:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 1}"
PIF501401054,501401054,1,2,3,13,2023-07-08T06:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
PIF501401059,501401059,1,2,5,10,2023-07-11T08:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
PIF501401060,501401060,1,2,6,13,2023-07-12T19:48:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
PIF501401073,501401073,1,2,6,9,2023-07-13T09:06:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
PIF501401077,501401077,1,2,5,10,2023-07-11T11:51:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
PIF501402061,501402061,1,2,7,18,2023-07-13T13:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 2}"
PIF501402062,501402062,1,2,3,12,2023-07-11T16:54:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 1}"
PIF501402063,501402063,1,2,13,2,2023-07-09T20:40:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 7}"
PIF501402064,501402064,1,2,5,13,2023-07-10T09:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 3}"
PIF501402065,501402065,1,2,4,11,2023-07-03T17:45:24+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 1}"
PIF501402066,501402066,1,2,9,12,2023-07-08T14:18:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
PIF501402067,501402067,1,2,11,9,2023-07-13T02:19:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 1}"
PIF501402068,501402068,1,2,14,7,2023-07-12T01:22:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 1}"
PIF501402069,501402069,1,2,10,20,2023-07-12T13:09:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 1}"
PIF501402070,501402070,1,2,10,10,2023-07-08T14:11:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 3}"
PIF501402071,501402071,1,2,10,9,2023-07-13T06:47:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
PIF501402072,501402072,1,2,12,14,2023-07-03T21:26:17+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 1}"
PIF501403074,501403074,1,2,10,8,2023-07-12T10:06:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 2}"
PIF501403075,501403075,1,2,6,17,2023-07-08T02:51:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 4}"
PIF501403076,501403076,1,2,9,6,2023-07-11T00:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 3}"
PIF501403079,501403079,1,2,11,8,2023-07-12T22:41:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 3}"
PIF501403080,501403080,1,2,12,9,2023-07-07T02:04:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 12}"
PIF501403081,501403081,1,2,8,7,2023-07-12T03:18:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 3}"
PIF501404032,501404032,1,2,12,18,2023-07-11T21:14:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 1}"
PIF501404033,501404033,1,2,11,19,2023-07-10T18:27:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 1}"
PIF501404034,501404034,1,2,5,10,2023-07-04T19:58:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
PIF501404035,501404035,1,2,10,5,2023-07-10T04:43:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 1}"
PIF501404036,501404036,1,2,7,8,2023-07-08T16:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
PIF501404037,501404037,1,2,16,9,2023-07-11T02:32:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 11}"
PIF501404038,501404038,1,2,11,4,2023-07-08T06:25:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 3}"
PIF501404039,501404039,1,2,4,14,2023-07-03T16:11:20+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
PIF501404042,501404042,1,2,13,7,2023-07-12T23:22:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
PIF501404043,501404043,1,2,10,5,2023-07-09T00:29:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
PIF501404055,501404055,1,2,10,21,2023-07-12T09:09:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
PIF501404056,501404056,1,2,13,16,2023-07-10T16:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
PIF501404057,501404057,1,2,8,10,2023-07-06T04:13:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 2}"
PIF501404058,501404058,1,2,6,9,2023-07-13T22:29:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 2}"
