RoadID,RoadName,RoadNameID,RoadClass,RoadClassName,CityID,CityName,City,UpdateDate
676455T,三山,76455,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674029T,三山路,74029,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674030T,三水街,74030,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676456T,三民一巷,76456,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676457T,三民二巷,76457,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676458T,三民巷,76458,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676459T,三民巷,76459,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674031T,三民路,74031,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674032T,三民路,74032,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674033T,三民路,74033,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674034T,三民路,74034,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674035T,三民路,74035,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674036T,三民路,74036,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674037T,三民路,74037,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674038T,三民路,74038,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674039T,三民路,74039,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676460T,三民路大同巷,76460,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676461T,三民路世界巷,76461,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676462T,三民路光復巷,76462,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676463T,三民路科學巷,76463,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676464T,三民路泰山巷,76464,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674040T,三光路,74040,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674041T,三合路,74041,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674042T,三多路,74042,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674043T,三多路,74043,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676465T,三和,76465,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674044T,三和一路,74044,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674045T,三和二路,74045,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674046T,三和三路,74046,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674047T,三和四路,74047,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674048T,三和街,74048,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674049T,三和路,74049,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674050T,三和路,74050,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674051T,三和路,74051,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674052T,三和路,74052,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674053T,三林路,74053,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674054T,三青路,74054,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674055T,三城路,74055,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676466T,三星一巷,76466,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676467T,三星二巷,76467,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674056T,三星路,74056,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676468T,三星路永福巷,76468,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676469T,三星路福德巷,76469,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674057T,三春路,74057,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676470T,三座巷,76470,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674058T,三崗路,74058,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674059T,三富街,74059,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676471T,三華巷,76471,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676473T,三進六巷,76473,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676472T,三進四巷,76472,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674060T,三進路,74060,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676474T,三塊厝,76474,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676227T,三塊厝路,76227,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674061T,三溝路,74061,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676475T,三溝路代巡巷,76475,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676476T,三溝路麥畑巷,76476,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674062T,三義街,74062,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676347T,三福街,76347,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674063T,三德路,74063,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674064T,三環路,74064,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674065T,上安路,74065,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674066T,上利路,74066,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674067T,上杉路,74067,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674068T,上林街,74068,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674069T,上春路,74069,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676477T,上海巷,76477,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674070T,上海路,74070,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674071T,上海路,74071,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674072T,上蚶路,74072,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674073T,上隆路,74073,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674074T,上順路,74074,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674075T,上寧路,74075,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676478T,上寮巷,76478,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674076T,上興路,74076,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674077T,下瓦路,74077,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676479T,下庄,76479,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676480T,下坪,76480,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674078T,下城路,74078,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674079T,下泉路,74079,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674080T,下厝街,74080,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674081T,下蚶路,74081,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674082T,下部路,74082,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674083T,下部路,74083,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674084T,下部路200巷,74084,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676481T,下寮巷,76481,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674085T,千壽路,74085,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676482T,土庫,76482,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674086T,土庫路,74086,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674087T,土庫路,74087,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674088T,土庫路,74088,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674089T,土葛路,74089,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674090T,士文路,74090,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674091T,大山一路,74091,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674092T,大山二路,74092,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674093T,大山街,74093,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674094T,大山路,74094,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676483T,大川巷,76483,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674095T,大仁西街,74095,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674096T,大仁東街,74096,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674097T,大仁街,74097,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674098T,大仁路,74098,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674099T,大仁路,74099,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674100T,大公路,74100,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674101T,大功路,74101,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676484T,大平巷,76484,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674102T,大平路,74102,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674103T,大平路,74103,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674104T,大平路,74104,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674105T,大平路,74105,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674106T,大平路,74106,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674107T,大平路,74107,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674108T,大生路,74108,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674109T,大光路,74109,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674110T,大吉路,74110,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676228T,大吉路,76228,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674111T,大同北路,74111,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676485T,大同巷,76485,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
677295T,大同巷,77295,6,市區一般道路,T,屏東縣,PingtungCounty,2023-04-01
674112T,大同街,74112,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674113T,大同街,74113,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674114T,大同路,74114,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674115T,大同路,74115,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674116T,大同路,74116,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674117T,大同路,74117,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674118T,大同路,74118,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674119T,大同路,74119,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674120T,大同路,74120,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674121T,大同路一段,74121,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674122T,大同路二段,74122,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676486T,大同路二段東興巷,76486,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676487T,大同路二段南一巷,76487,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676488T,大同路二段南二巷,76488,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676489T,大同路二段福泉巷,76489,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674123T,大同路三段,74123,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676490T,大同路三段榮和巷,76490,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674125T,大同路五段,74125,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674124T,大同路四段,74124,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676491T,大同路四段東金巷,76491,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676492T,大同路東巷,76492,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676493T,大同農場,76493,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674126T,大圳路,74126,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674127T,大安街,74127,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674128T,大安街,74128,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674129T,大安路,74129,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674130T,大庄路,74130,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674131T,大成路,74131,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674132T,大成路,74132,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674133T,大成路,74133,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676348T,大成路,76348,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676229T,大利路,76229,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674134T,大利路一段,74134,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674135T,大利路二段,74135,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674136T,大利路三段,74136,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676230T,大和街,76230,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674137T,大和路,74137,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674138T,大和路,74138,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674139T,大坵路,74139,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674140T,大忠路,74140,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674141T,大旺路,74141,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674142T,大昌路,74142,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676231T,大昌路,76231,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676494T,大明巷,76494,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674143T,大明路,74143,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674144T,大東一路,74144,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674145T,大東路,74145,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674146T,大東路,74146,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674147T,大林路,74147,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676232T,大武山一街,76232,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676349T,大武山一街,76349,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676238T,大武山七街,76238,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676355T,大武山七街,76355,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676233T,大武山二街,76233,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676350T,大武山二街,76350,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676234T,大武山三街,76234,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676351T,大武山三街,76351,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676236T,大武山五街,76236,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676353T,大武山五街,76353,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676237T,大武山六街,76237,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676354T,大武山六街,76354,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676235T,大武山四街,76235,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676352T,大武山四街,76352,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674148T,大武路,74148,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676225T,大武路,76225,6,市區一般道路,T,屏東縣,PingtungCounty,2021-08-13
676239T,大武路,76239,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674149T,大邱路,74149,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674150T,大信路,74150,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674151T,大勇街,74151,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674152T,大勇路,74152,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674153T,大勇路,74153,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676495T,大後,76495,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674154T,大春路,74154,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674155T,大春路192巷,74155,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676496T,大洲,76496,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676240T,大洲路,76240,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676497T,大茂巷,76497,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676498T,大埔村永安路,76498,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676499T,大埔村和興路,76499,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676500T,大埔巷,76500,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674156T,大埔路,74156,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674157T,大埔路,74157,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674158T,大庭路,74158,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676501T,大旋巷,76501,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674159T,大梅路,74159,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674160T,大連路,74160,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676502T,大博巷,76502,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674161T,大智街,74161,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674162T,大智路,74162,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674163T,大智路,74163,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674164T,大湖路,74164,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674165T,大發路,74165,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674166T,大發路,74166,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676241T,大發路,76241,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676242T,大進路,76242,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674167T,大隆路,74167,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674168T,大順街,74168,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674169T,大順路,74169,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674170T,大順路,74170,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676243T,大順路,76243,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674171T,大新路,74171,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674172T,大新路,74172,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676503T,大新路大展巷,76503,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674173T,大溪路,74173,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676356T,大溪路,76356,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676504T,大義巷,76504,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674174T,大義路,74174,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674175T,大義路,74175,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674176T,大裕路,74176,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676357T,大榮路,76357,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674177T,大德路,74177,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674178T,大潭路,74178,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674179T,大學路,74179,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674180T,大憲街,74180,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676505T,大橋頭,76505,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676506T,大興巷,76506,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674181T,大興路,74181,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674182T,大興路,74182,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676358T,大興路西段,76358,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674183T,大豐路,74183,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674184T,大豐路,74184,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674185T,大豐路1230巷,74185,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676507T,大關巷,76507,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674187T,大鵬七路,74187,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676359T,大鵬三路,76359,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674186T,大鵬五路,74186,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674188T,大鵬路,74188,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674189T,大鵬灣環灣道路,74189,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674190T,大鵬灣環灣道路圓環,74190,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674191T,大灣路,74191,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676508T,小山巷,76508,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676509T,小原巷,76509,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674192T,小鬼湖林道,74192,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674193T,山下路,74193,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676360T,山水路,76360,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674194T,山海路,74194,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676510T,山脚路,76510,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674195T,山頂路,74195,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674196T,山腳路,74196,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674197T,山腳路,74197,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674198T,工業一街,74198,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674199T,工業一路,74199,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674208T,工業七街,74208,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674210T,工業九街,74210,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674200T,工業二街,74200,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674201T,工業二路,74201,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674209T,工業八街,74209,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674202T,工業三街,74202,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674203T,工業三路,74203,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674204T,工業五街,74204,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674205T,工業五路,74205,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674206T,工業六街,74206,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674207T,工業六路,74207,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674211T,工業六路西段,74211,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674212T,工業六路西段圓環,74212,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674213T,工業六路東段,74213,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674214T,工業六路東段圓環,74214,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674215T,工業四路,74215,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674216T,工業路,74216,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674217T,工業路,74217,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
674218T,工業環路,74218,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
676516T,中山七巷,76516,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
676511T,中山二巷,76511,6,市區一般道路,T,屏東縣,PingtungCounty,2022-02-15
674219T,中山八巷,74219,6,市區一般道路,T,屏東縣,PingtungCounty,2018-09-28
