StationUID,StationID,ServiceStatus,ServiceType,AvailableRentBikes,AvailableReturnBikes,SrcUpdateTime,UpdateTime,AvailableRentBikesDetail
TPE500101135,500101135,1,2,1,21,2023-07-11T08:47:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500101136,500101136,1,2,0,12,2023-07-11T05:12:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101137,500101137,1,2,2,48,2023-07-12T04:24:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TPE500101138,500101138,1,2,1,22,2023-07-11T19:16:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500101139,500101139,1,2,0,46,2023-07-13T04:57:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101140,500101140,1,2,2,23,2023-07-13T13:37:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TPE500101141,500101141,1,2,2,24,2023-07-12T14:12:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TPE500101142,500101142,1,2,0,30,2023-07-08T02:31:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101143,500101143,1,2,3,13,2023-07-13T09:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TPE500101144,500101144,1,2,2,60,2023-07-12T09:33:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TPE500101145,500101145,1,2,0,15,2023-07-13T18:25:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101146,500101146,1,2,11,4,2023-07-12T22:04:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
TPE500101147,500101147,1,2,2,18,2023-07-13T11:40:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TPE500101148,500101148,1,2,31,1,2023-07-09T10:36:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 31, 'ElectricBikes': 0}"
TPE500101149,500101149,1,2,1,14,2023-07-13T19:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500101150,500101150,1,2,0,34,2023-07-13T17:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101151,500101151,1,2,0,23,2023-07-13T16:57:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101152,500101152,1,2,0,23,2023-07-06T15:30:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101153,500101153,1,2,1,17,2023-07-13T15:37:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500101154,500101154,1,2,5,18,2023-07-12T23:06:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TPE500101155,500101155,1,2,0,15,2023-07-11T09:41:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101156,500101156,1,2,0,38,2023-07-13T12:54:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101157,500101157,1,2,7,12,2023-07-13T00:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TPE500101158,500101158,1,2,0,14,2023-07-12T22:19:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101159,500101159,1,2,1,40,2023-07-13T12:35:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500101160,500101160,1,2,1,16,2023-07-13T13:27:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500101161,500101161,1,2,0,18,2023-07-13T08:10:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101163,500101163,1,2,11,4,2023-07-04T00:26:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
TPE500101165,500101165,1,2,14,3,2023-07-12T06:45:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
TPE500101166,500101166,1,2,0,46,2023-07-12T12:55:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101167,500101167,1,2,2,36,2023-07-13T18:44:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TPE500101168,500101168,1,2,1,29,2023-07-10T08:49:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500101169,500101169,1,2,0,29,2023-07-13T13:52:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101170,500101170,1,2,16,14,2023-07-12T17:08:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 0}"
TPE500101171,500101171,1,2,3,22,2023-07-13T15:02:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TPE500101172,500101172,1,2,1,32,2023-07-11T17:47:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500101173,500101173,1,2,1,23,2023-07-13T17:57:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500101174,500101174,1,2,1,27,2023-07-13T17:55:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500101175,500101175,1,2,2,15,2023-07-13T18:55:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TPE500101176,500101176,1,2,9,7,2023-07-11T14:04:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TPE500101177,500101177,1,2,3,12,2023-07-13T20:22:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TPE500101179,500101179,1,2,1,27,2023-07-13T16:00:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500101180,500101180,1,2,1,10,2023-07-09T21:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500101181,500101181,1,2,13,68,2023-07-13T17:36:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
TPE500101182,500101182,1,2,1,15,2023-07-13T06:27:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500101183,500101183,1,2,7,27,2023-07-12T08:14:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TPE500101184,500101184,1,2,1,14,2023-07-12T09:19:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500101185,500101185,1,2,9,3,2023-07-11T19:18:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TPE500101186,500101186,1,2,1,18,2023-07-09T14:17:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500101187,500101187,1,2,14,0,2023-07-13T03:41:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
TPE500101188,500101188,1,2,10,9,2023-07-12T07:31:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
TPE500101189,500101189,1,2,15,1,2023-07-10T22:10:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 0}"
TPE500101190,500101190,1,2,6,14,2023-07-13T01:04:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TPE500101191,500101191,1,2,0,27,2023-07-12T19:41:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101192,500101192,1,2,0,25,2023-07-12T11:47:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101193,500101193,1,2,8,35,2023-07-11T04:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TPE500101194,500101194,1,2,0,16,2023-07-09T06:37:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101196,500101196,1,2,0,15,2023-07-04T00:03:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101197,500101197,1,2,0,14,2023-07-10T21:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101198,500101198,1,2,0,16,2023-07-12T04:15:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101199,500101199,1,2,10,3,2023-07-12T20:47:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
TPE500101200,500101200,1,2,8,8,2023-07-09T04:37:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TPE500101201,500101201,1,2,0,19,2023-07-12T13:27:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101202,500101202,1,2,0,16,2023-07-10T15:29:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101203,500101203,1,2,0,32,2023-07-10T07:01:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101204,500101204,1,2,0,17,2023-07-12T21:06:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101205,500101205,1,2,1,21,2023-07-11T13:15:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500101206,500101206,1,2,0,44,2023-07-12T16:16:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101207,500101207,1,2,18,13,2023-07-12T07:36:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 18, 'ElectricBikes': 0}"
TPE500101208,500101208,1,2,0,15,2023-07-13T20:10:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101209,500101209,1,2,0,40,2023-07-12T12:13:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101210,500101210,1,2,0,40,2023-07-12T16:08:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101211,500101211,1,2,9,14,2023-07-13T19:52:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TPE500101212,500101212,1,2,1,24,2023-07-09T13:12:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500101213,500101213,1,2,2,13,2023-07-13T20:24:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TPE500101214,500101214,1,2,0,20,2023-07-05T11:15:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101215,500101215,1,2,3,14,2023-07-08T09:30:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TPE500101216,500101216,1,2,6,18,2023-07-10T16:44:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TPE500101217,500101217,1,2,0,19,2023-07-13T12:05:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101218,500101218,1,2,19,4,2023-07-10T21:15:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 19, 'ElectricBikes': 0}"
TPE500101219,500101219,1,2,3,11,2023-07-07T12:40:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TPE500101221,500101221,1,2,0,15,2023-07-13T15:12:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101222,500101222,1,2,1,17,2023-07-09T17:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500101223,500101223,1,2,5,8,2023-07-11T18:19:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TPE500101224,500101224,1,2,14,1,2023-07-10T13:39:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
TPE500101225,500101225,1,2,0,18,2023-07-08T22:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500101228,500101228,1,2,0,20,2023-07-05T13:59:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500103001,500103001,1,2,26,3,2023-07-13T03:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 26, 'ElectricBikes': 0}"
