StationUID,StationID,ServiceStatus,ServiceType,AvailableRentBikes,AvailableReturnBikes,SrcUpdateTime,UpdateTime,AvailableRentBikesDetail
NWT1034,1034,1,1,4,6,2023-07-14T00:28:41+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1035,1035,1,1,13,2,2023-07-14T00:28:20+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
NWT1036,1036,1,1,3,7,2023-07-14T00:28:46+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT1037,1037,1,1,7,10,2023-07-14T00:28:42+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT1038,1038,1,1,35,37,2023-07-14T00:28:28+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 35, 'ElectricBikes': 0}"
NWT1039,1039,1,1,7,3,2023-07-14T00:28:28+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT1040,1040,1,1,10,4,2023-07-14T00:28:22+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
NWT1041,1041,1,1,6,6,2023-07-14T00:28:41+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1042,1042,1,1,3,12,2023-07-14T00:28:38+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT1043,1043,1,1,8,8,2023-07-14T00:28:40+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT1044,1044,1,1,7,16,2023-07-14T00:28:37+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT1045,1045,1,1,8,9,2023-07-14T00:28:34+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT1046,1046,1,1,10,6,2023-07-14T00:28:31+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
NWT1047,1047,1,1,19,7,2023-07-14T00:28:29+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 19, 'ElectricBikes': 0}"
NWT1048,1048,1,1,21,36,2023-07-14T00:28:30+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 21, 'ElectricBikes': 0}"
NWT1049,1049,1,1,4,12,2023-07-14T00:28:25+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1050,1050,1,1,7,13,2023-07-14T00:28:21+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT1051,1051,1,1,55,4,2023-07-14T00:28:44+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 55, 'ElectricBikes': 0}"
NWT1052,1052,1,1,8,0,2023-07-14T00:28:44+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT1053,1053,1,1,13,3,2023-07-14T00:28:40+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
NWT1054,1054,1,1,2,5,2023-07-14T00:28:19+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT1055,1055,1,1,2,4,2023-07-14T00:28:41+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT1056,1056,1,1,2,8,2023-07-14T00:28:32+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT1057,1057,1,1,0,29,2023-07-14T00:28:33+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1058,1058,1,1,2,18,2023-07-14T00:28:42+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT1059,1059,1,1,17,33,2023-07-14T00:28:18+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 17, 'ElectricBikes': 0}"
NWT1060,1060,1,1,10,33,2023-07-14T00:28:42+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
NWT1061,1061,1,1,13,39,2023-07-14T00:28:42+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
NWT1062,1062,1,1,5,5,2023-07-14T00:28:23+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1063,1063,1,1,5,35,2023-07-14T00:28:20+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1064,1064,1,1,11,5,2023-07-14T00:28:21+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
NWT1065,1065,1,1,6,4,2023-07-14T00:28:39+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1066,1066,1,1,7,17,2023-07-14T00:28:21+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT1067,1067,1,1,5,5,2023-07-14T00:28:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1068,1068,1,1,12,32,2023-07-14T00:28:37+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
NWT1069,1069,1,1,7,21,2023-07-14T00:28:36+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT1070,1070,1,1,7,2,2023-07-14T00:28:19+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT1071,1071,1,1,10,29,2023-07-14T00:28:38+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
NWT1072,1072,1,1,0,23,2023-07-14T00:28:21+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1073,1073,1,1,12,6,2023-07-14T00:28:39+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
NWT1074,1074,1,1,18,1,2023-07-14T00:28:18+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 18, 'ElectricBikes': 0}"
NWT1075,1075,1,1,4,8,2023-07-14T00:28:32+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1076,1076,1,1,7,3,2023-07-14T00:28:43+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT1077,1077,1,1,0,32,2023-07-14T00:28:18+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1078,1078,1,1,6,11,2023-07-14T00:28:19+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1079,1079,1,1,4,8,2023-07-14T00:28:42+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1080,1080,1,1,11,27,2023-07-14T00:28:36+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
NWT1081,1081,1,1,5,5,2023-07-14T00:28:32+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1082,1082,1,1,15,21,2023-07-14T00:28:31+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 0}"
NWT1083,1083,1,1,2,7,2023-07-14T00:28:41+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT1084,1084,1,1,10,10,2023-07-14T00:28:33+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
NWT1085,1085,1,1,3,12,2023-07-14T00:29:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT1086,1086,1,1,7,6,2023-07-14T00:28:43+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT1087,1087,1,1,4,11,2023-07-14T00:28:21+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1088,1088,1,1,3,5,2023-07-14T00:28:23+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT1090,1090,1,1,9,11,2023-07-14T00:28:20+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
NWT1091,1091,1,1,18,10,2023-07-14T00:28:24+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 18, 'ElectricBikes': 0}"
NWT1092,1092,1,1,3,5,2023-07-14T00:28:42+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT1093,1093,1,1,2,6,2023-07-14T00:28:31+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT1094,1094,1,1,6,4,2023-07-14T00:28:44+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1095,1095,1,1,0,46,2023-07-14T00:28:36+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1096,1096,1,1,8,7,2023-07-14T00:28:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT1097,1097,1,1,7,9,2023-07-14T00:28:29+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT1098,1098,1,1,3,7,2023-07-14T00:28:19+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT1099,1099,1,1,0,11,2023-07-14T00:28:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1100,1100,1,1,5,12,2023-07-14T00:29:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1101,1101,1,1,0,13,2023-07-14T00:28:47+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1102,1102,1,1,4,18,2023-07-14T00:28:43+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1103,1103,1,1,6,16,2023-07-14T00:28:27+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1104,1104,1,1,8,12,2023-07-14T00:28:41+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT1105,1105,1,1,0,35,2023-07-14T00:28:22+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1106,1106,1,1,10,12,2023-07-14T00:29:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
NWT1107,1107,1,1,0,30,2023-07-14T00:28:39+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1108,1108,1,1,0,56,2023-07-14T00:28:27+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1109,1109,1,1,0,24,2023-07-14T00:28:24+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1110,1110,1,1,6,7,2023-07-14T00:29:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1111,1111,1,1,9,11,2023-07-14T00:28:25+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
NWT1112,1112,1,1,4,8,2023-07-14T00:28:30+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1113,1113,1,1,6,4,2023-07-14T00:28:37+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1114,1114,1,1,2,8,2023-07-14T00:28:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT1115,1115,1,1,21,16,2023-07-14T00:28:27+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 21, 'ElectricBikes': 0}"
NWT1116,1116,1,1,4,16,2023-07-14T00:28:44+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1118,1118,1,1,0,24,2023-07-14T00:28:37+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1119,1119,1,1,9,15,2023-07-14T00:28:38+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
NWT1120,1120,1,1,5,5,2023-07-14T00:28:19+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1121,1121,1,1,2,8,2023-07-14T00:29:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT1122,1122,1,1,9,13,2023-07-14T00:27:28+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
NWT1123,1123,1,1,0,15,2023-07-14T00:28:27+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1124,1124,1,1,1,29,2023-07-14T00:28:30+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
NWT1125,1125,1,1,0,35,2023-07-14T00:28:43+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1127,1127,1,1,3,13,2023-07-14T00:28:40+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT1128,1128,1,1,2,6,2023-07-14T00:28:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT1129,1129,1,1,16,47,2023-07-14T00:28:30+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 0}"
NWT1130,1130,1,1,3,7,2023-07-14T00:28:32+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT1131,1131,1,1,14,8,2023-07-14T00:28:34+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
NWT1132,1132,1,1,11,11,2023-07-14T00:29:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
NWT1133,1133,1,1,4,13,2023-07-14T00:28:34+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1134,1134,1,1,6,4,2023-07-14T00:28:33+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1135,1135,1,1,6,4,2023-07-14T00:28:42+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1136,1136,1,1,6,4,2023-07-14T00:28:34+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1137,1137,1,1,14,12,2023-07-14T00:28:30+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
NWT1138,1138,1,1,0,28,2023-07-14T00:29:17+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1139,1139,1,1,9,1,2023-07-14T00:28:22+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
NWT1140,1140,1,1,6,18,2023-07-14T00:28:39+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1141,1141,1,1,0,12,2023-07-14T00:28:29+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1143,1143,1,1,2,10,2023-07-14T00:28:41+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT1144,1144,1,1,14,16,2023-07-14T00:28:24+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
NWT1145,1145,1,1,0,36,2023-07-14T00:28:39+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1146,1146,1,1,5,5,2023-07-14T00:28:34+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1147,1147,1,1,11,11,2023-07-14T00:28:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
NWT1148,1148,1,1,11,23,2023-07-14T00:28:37+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
NWT1149,1149,1,1,6,4,2023-07-14T00:28:34+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1150,1150,1,1,22,4,2023-07-14T00:28:31+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 22, 'ElectricBikes': 0}"
NWT1151,1151,1,1,11,5,2023-07-14T00:28:27+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
NWT1152,1152,1,1,4,33,2023-07-14T00:28:22+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1153,1153,1,1,3,7,2023-07-14T00:28:20+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT1154,1154,1,1,5,3,2023-07-14T00:27:22+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1155,1155,1,1,9,3,2023-07-14T00:28:21+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
NWT1156,1156,1,1,32,9,2023-07-14T00:28:19+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 32, 'ElectricBikes': 0}"
NWT1157,1157,1,1,1,8,2023-07-14T00:28:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
NWT1158,1158,1,1,4,10,2023-07-14T00:28:37+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1159,1159,1,1,8,14,2023-07-14T00:28:29+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT1160,1160,1,1,1,13,2023-07-14T00:28:24+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
NWT1162,1162,1,1,4,32,2023-07-14T00:28:34+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1163,1163,1,1,6,4,2023-07-14T00:28:24+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1164,1164,1,1,5,7,2023-07-14T00:28:21+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1165,1165,1,1,17,26,2023-07-14T00:28:30+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 17, 'ElectricBikes': 0}"
NWT1166,1166,1,1,7,2,2023-07-14T00:28:21+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT1167,1167,1,1,6,2,2023-07-14T00:28:21+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1168,1168,1,1,2,7,2023-07-14T00:28:31+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT1169,1169,1,1,23,14,2023-07-14T00:28:37+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 23, 'ElectricBikes': 0}"
NWT1171,1171,1,1,3,13,2023-07-14T00:28:42+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT1172,1172,1,1,9,18,2023-07-14T00:28:21+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
NWT1173,1173,1,1,15,9,2023-07-14T00:28:19+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 0}"
NWT1174,1174,1,1,3,40,2023-07-14T00:28:21+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT1175,1175,1,1,3,13,2023-07-14T00:28:35+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT1176,1176,1,1,14,18,2023-07-14T00:28:43+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
NWT1177,1177,1,1,12,24,2023-07-14T00:28:19+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
NWT1178,1178,1,1,2,12,2023-07-14T00:28:39+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT1179,1179,1,1,8,18,2023-07-14T00:28:29+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT1180,1180,1,1,10,12,2023-07-14T00:28:39+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
NWT1181,1181,1,1,0,10,2023-07-14T00:29:00+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1182,1182,1,1,2,18,2023-07-14T00:29:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
