C1_315080600H_000093,鎖港南北石塔,澎湖的冬天氣候惡劣，經常吹起狂風，因此居民常會設置避邪物，例如石敢當或者石塔，用來鎮風、制煞。鎖港南北邊各有一座石塔，北塔叫做子塔，南塔叫做午塔，正式名稱合稱子午寶塔，是澎湖最為壯觀的鎮風塔。起初的石塔只有七層，後來石塔倒塌後，經神明指示重建為九層，成為現在高大的樣子。九層圓錐的外型，使用黑色玄武岩疊砌而成，呈現步步高升的階梯狀，塔頂還安置了一座石碑，有著「層層相疊，數數相疊，攀登九尊，永保久久」的寓意。其實石塔附近的海邊，原本有許多沙，但是長年被強勁的東北季風吹往南邊，因而逐漸消失，於是當地就流傳了一句話：「鎖港了一粒山，豬母水了一個垵」，說的就是鎖港的沙被風吹到南邊山水里的沙灘。因此居民興建了兩座石塔，不僅是為了彌補靠山的消失，對風水造成的破壞，也是祈求海沙不要再被吹走了。石塔因爲四周無高山屏障，所以也作為居民海上漁捕時辨識方位的指標，在石塔周圍還有著名的鎖港漁港和鎖港漁市場，收穫滿滿漁獲的漁船，會在每日上午與下午回港進行競價拍賣、零售的活動，可以買到最新鮮的當季海鮮。如果想親眼觀賞海底世界還能到附近的杭灣水域遊憩區，透過潛水更加認識澎湖的海域喔！,澎湖的冬天氣候惡劣，經常吹起狂風，因此居民常會設置避邪物，例如石敢當或者石塔，用來鎮風、制煞。鎖港南北邊各有一座石塔，北塔叫做子塔，南塔叫做午塔，正式名稱合稱子午寶塔，是澎湖最為壯觀的鎮風塔。,886-6-9216521,澎湖縣馬公市鎖港里,880,1. 汽車／機車：自馬公巿區沿中華路接縣道204，至興仁右轉接縣道201，經鐵線至鎖港，於鎖港農會超巿前左轉接鄉道澎27，前行至澎25右轉，即可到達。2. 公車資訊：請搭乘山水線及風櫃線於後烏南站下車。,Sun 24 hours；Mon 24 hours；Tue 24 hours；Wed 24 hours；Thu 24 hours；Fri 24 hours；Sat 24 hours,"{'PictureUrl1': 'https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230201150319292904.jpg', 'PictureDescription1': '鎖港南北石塔', 'PictureUrl2': 'https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230201150318307725.jpg', 'PictureDescription2': '鎖港南北石塔'}","{'PositionLon': 119.6025390625, 'PositionLat': 23.525510787963867, 'GeoHash': 'wsjjcdeyj'}",文化類,非古蹟,{},澎湖縣,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_315080600H_000096,風櫃洞,到澎湖遊賞的人，一定要到風櫃聽聽濤聲，否則便不能算是到過澎湖。「風櫃聽濤」為澎湖知名的景點。風櫃里位於風櫃半島的尾端，澎湖當地人稱呼「風櫃尾」。聚落南岸的玄武岩柱狀節理十分發達，因為波浪侵蝕造成狹長的海蝕溝，海蝕溝的底端又被侵蝕成海蝕洞，再由海蝕洞順著節理縫隙形成一個通到地面的小孔，每遇南風漲潮時長浪順著海蝕溝灌入，海蝕洞內空氣受擠壓，海水由縫隙噴出，發出呼嘯聲，猶如鼓風爐的聲音一般。玩家秘笈四角嶼夕陽、後山寧靜的無名沙灘，以及蛇頭山烽火連連的戰史，都是專屬於風櫃半島的風情唷。追星景點風櫃聽濤是澎湖舊八景之一，也是豆導小時候演出「風櫃來的人」的重要場景。風櫃洞旁被戲稱為外星人的涼亭，除了「風櫃來的人」這部電影在此取景外，詹雅雯的「澎湖戀歌」MV中出現的畫面，你覺得像嗎？,到澎湖遊賞的人，一定要到風櫃聽聽濤聲，否則便不能算是到過澎湖。「風櫃聽濤」為澎湖知名的景點。風櫃里位於風櫃半島的尾端，澎湖當地人稱呼「風櫃尾」。聚落南岸的玄武岩柱狀節理十分發達，因為波浪侵蝕造成狹長的海蝕溝，海蝕溝的底端又被侵蝕成海蝕洞，再由海蝕洞順著節理縫隙形成一個通到地面的小孔，每遇南風漲潮時長浪順著海蝕溝灌入，海蝕洞內空氣受擠壓，海水由縫隙噴出，發出呼嘯聲，猶如鼓風爐的聲音一般。,886-6-9216521,澎湖縣馬公市風櫃里風櫃洞,880,自行開車：1. 機車／汽車：自馬公市區經中華路，接縣道204，至縣道201交接處(興仁)右轉，一路前行，即可到達。2. 公車資訊：請搭乘風櫃線於風櫃終點站下車。,Sun 24 hours；Mon 24 hours；Tue 24 hours；Wed 24 hours；Thu 24 hours；Fri 24 hours；Sat 24 hours,"{'PictureUrl1': 'https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230201161838638904.JPG', 'PictureDescription1': '風櫃洞', 'PictureUrl2': 'https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230201161839122815.JPG', 'PictureDescription2': '風櫃洞'}","{'PositionLon': 119.54393005371094, 'PositionLat': 23.537559509277344, 'GeoHash': 'wsjjbkchp'}",自然風景類,非古蹟,{},澎湖縣,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_315080600H_000098,東衛石雕公園,東衛石雕公園座落於東衛水庫北邊，位處於潮間帶的東南側。向北邊可眺望西衛、澎湖灣等地點。澎湖群島多數地形均為玄武岩台地，不乏石雕原料，因此成就許多石雕藝術家。東衛石雕公園內共有四座大型石雕作品。龜遊大海：除了象徵延年益壽之意，同時希望喚醒更多人對於綠蠵龜生態保育的重視。天人菊：擁有過人的強韌生命力，為澎湖的縣花，象徵澎湖居民不屈不撓的奮鬥精神。燕鷗、玄武岩：以雕塑呈現玄武岩壯闊的氣勢，同時澎湖為海鳥的繁衍生活的重要生態地區，藉此雕塑亦讓遊客瞭解瞭解海鷗築巢下蛋的姿態。躍上希望：藉由海豚聰慧活潑的形象，追逐海上明珠，象徵澎湖充滿希望的發展契機。,東衛石雕公園座落於東衛水庫北邊，位處於潮間帶的東南側。向北邊可眺望西衛、澎湖灣等地點。澎湖群島多數地形均為玄武岩台地，不乏石雕原料，因此成就許多石雕藝術家。東衛石雕公園內共有四座大型石雕作品。,886-6-9216521,澎湖縣馬公市東衛村,880,Sun 24 hours；Mon 24 hours；Tue 24 hours；Wed 24 hours；Thu 24 hours；Fri 24 hours；Sat 24 hours,"{'PictureUrl1': 'https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20141219170241675.jpg', 'PictureDescription1': '東衛石雕公園'}","{'PositionLon': 119.59767150878906, 'PositionLat': 23.570180892944336, 'GeoHash': 'wsjn1db67'}",自然風景類,非古蹟,{},澎湖縣,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_315080600H_000099,虎井嶼遊憩區,虎井嶼是澎湖群島的第七大島，距馬公市7海浬，島上有壯觀的玄武岩柱狀節理。澎湖舊八景之一的虎井澄淵，即是在退潮時，從海崖上俯瞰海面清澈透底的景象。傳說在島的東南側曾經有一隻老虎躲在一個乾涸的洞穴裡，因而名為「虎井」。亦有島上出甘泉的井稱「好井」和閩南音「虎井」諧音而得名的說法，以上說法尚無考據定論，僅供參考與發想。全島分為東西二山，村落就位在東、西山之間，由珊瑚碎屑堆積而成的地狹上。東山目前是軍事管制區；西山則在國軍精實撤防後，由澎管處闢為公園遊憩區，留有二次大戰時，日軍所構築的戰壕遺跡。以此地近年訛傳成「山本五十六南進指揮所」，實即只有「海軍一小隊」駐守由中尉隊長指揮而已。 提到虎井嶼就會聯想到「虎井沉城」傳說，讓人滿腹疑思，意猶未盡。傳說有一道狀似頹廢的城牆，隱於虎井海域底部，事實為何，始終成謎，也使得學術界一直存在兩種分歧的意見，一說為：「古沉城為桶盤、虎井特殊柱狀玄武岩岩脈地形，一直延伸入海，形成沉城假象；另一說則認為：歷史文獻記載非空穴來風，不僅於古志書記載，民間對於此處不尋常的景觀，亦有許多傳說，增添了虎井嶼的神秘感。,虎井嶼是澎湖群島的第七大島，距馬公市7海浬，島上有壯觀的玄武岩柱狀節理。澎湖舊八景之一的虎井澄淵，即是在退潮時，從海崖上俯瞰海面清澈透底的景象。傳說在島的東南側曾經有一隻老虎躲在一個乾涸的洞穴裡，因而名為「虎井」。亦有島上出甘泉的井稱「好井」和閩南音「虎井」諧音而得名的說法，以上說法尚無考據定論，僅供參考與發想。,886-6-9216521,澎湖縣馬公市虎井嶼,880,1. 由南海遊艇碼頭（新營路25號）搭乘交通船或民營快艇（旺季行駛，包裝於南四島套裝行程中）前往。2. 交通船時間：						開航時間			4月－9月			10月－3月							馬公出發			09:30／15:30			09:30／15:30							虎井出發			11:30／06:00			11:30／06:30,Sun 24 hours；Mon 24 hours；Tue 24 hours；Wed 24 hours；Thu 24 hours；Fri 24 hours；Sat 24 hours,{},"{'PositionLon': 119.51351928710938, 'PositionLat': 23.48448944091797, 'GeoHash': 'wshvxe5p4'}",自然風景類,非古蹟,{},澎湖縣,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_315080600H_000100,桶盤地質公園,桶盤嶼距離馬公本島約6海浬，桶盤嶼全島均由玄武岩節理分明的石柱羅列環繞而成，柱狀節理發達，堪稱澎湖之最，素有澎湖的「黃石公園」美譽。本島柱狀節理與板狀裂理都十分發達，原先都呈現六角或五角形，由於受到劇烈的風化和侵蝕作用，岩柱的稜角已呈現圓形狀，部分玄武岩柱頂端都已經風化成球狀。桶盤西南海岸海蝕平台有玄武岩熔漿湧出所形成的同心圓熔岩出口，中央穹起的岩塊，有如一個蓮花台，稱為「蓮花座」，隨潮水的漲退循環顯沒，是澎湖極特殊的地形景觀。追星景點「伯朗咖啡打鼓篇」廣告片，一開始桶盤嶼整個輪廓充滿了畫面，磅礡鼓聲與壯麗玄武岩震撼人心，桶盤嶼玄武岩是許多旅遊節目及廣告片取景的題材，柱狀節理的玄武岩氣勢磅礡，是最具代表澎湖的獨特元素。,桶盤嶼距離馬公本島約6海浬，桶盤嶼全島均由玄武岩節理分明的石柱羅列環繞而成，柱狀節理發達，堪稱澎湖之最，素有澎湖的「黃石公園」美譽。本島柱狀節理與板狀裂理都十分發達，原先都呈現六角或五角形，由於受到劇烈的風化和侵蝕作用，岩柱的稜角已呈現圓形狀，部分玄武岩柱頂端都已經風化成球狀。,886-6-9216521,澎湖縣馬公市桶盤里桶盤地質公園,880,1.由南海遊艇碼頭（新營路25號）搭乘交通船或遊艇（旺季行駛，包裝在南四島套裝行程中）前往。2.桶盤之星連絡電話0932-897023,Sun 24 hours；Mon 24 hours；Tue 24 hours；Wed 24 hours；Thu 24 hours；Fri 24 hours；Sat 24 hours,"{'PictureUrl1': 'https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20170901115910336371015.jpg', 'PictureDescription1': '柱狀節理的玄武岩氣勢磅礡，是最具代表澎湖的獨特元素', 'PictureUrl2': 'https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20141226173246397.jpg', 'PictureDescription2': '桶盤空拍', 'PictureUrl3': 'https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230202174622567146.JPG', 'PictureDescription3': '桶盤地質公園'}","{'PositionLon': 119.52114868164062, 'PositionLat': 23.509540557861328, 'GeoHash': 'wshvxzb8u'}",自然風景類,非古蹟,{},單程120元,澎湖縣,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_315080600H_000101,澎湖機場旅遊服務中心,提供旅遊諮詢等服務,提供旅遊諮詢等服務,886-6-9228115,澎湖縣湖西鄉隘門村126-5號,885,1. 機車／汽車：自馬公巿區經中華路，沿縣道204，經石泉、興仁、烏崁等村落即可到達。2. 公車資訊：請搭乘尖山線或烏崁線，於馬公航空站下車。3. 澎湖縣公共車船管理處公車時刻表連結,Sun 08:00~17:30；Mon 08:00~17:30；Tue 08:00~17:30；Wed 08:00~17:30；Thu 08:00~17:30；Fri 08:00~17:30；Sat 08:00~17:30,{},"{'PositionLon': 119.62969970703125, 'PositionLat': 23.560619354248047, 'GeoHash': 'wsjn41pdw'}",遊憩類,非古蹟,{},澎湖縣,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_315080600H_000104,菓葉觀日樓,菓葉村近年來成為欣賞日出的著名去處，是湖西鄉東側一個純樸的小漁村。「菓葉」是一種植物俗稱，它的學名稱為「黃槿」，早在明朝時，這裡就有一大片茂盛菓葉林，因此成為澎湖以植物命名的村落之一。菓葉日出與西嶼落霞齊名，村內東北方的小山丘上是欣賞日出的最佳地點。每年冬至菓葉村許姓祭祖活動保留傳統的「軟筵」習俗，與舊奎壁澳村莊有密切的社群互動以及村莊內的灰窯殘跡，也增添菓葉的樸質風貌。 在這個小村落內處處是觀賞日出的好地方，不同於高山層層雲海之日出景象，晨曦中的太陽彷彿從水中彈跳而出，而映出的紅霞，投射出各種彩度的紅，對應出菓葉日出的靜謐之美。「菓葉日出」與「西嶼落霞」同為澎湖兩大勝景，若想至菓葉觀日出景觀，建議必須於前一晚查詢日出時間，預留路程時間，由於日出時間相當短，應該提早出發，免得半夜從溫暖的被窩中爬起，卻無功而返喔！玩家秘笈站在菓葉的海邊眺望東方，當太陽升起，加上光線和雲層折射關係，往往會看到疑似高山城市的海市蜃樓的影像。,菓葉村近年來成為欣賞日出的著名去處，是湖西鄉東側一個純樸的小漁村。「菓葉」是一種植物俗稱，它的學名稱為「黃槿」，早在明朝時，這裡就有一大片茂盛菓葉林，因此成為澎湖以植物命名的村落之ㄧ。,886-6-9216521,澎湖縣湖西鄉菓葉村,885,1. 機車／汽車：由馬公市區出發，由中華路接204縣道一路往東前行，經過龍門村後，一路跟隨指標引導，即可到達東岸的菓葉觀日樓。2. 公車資訊：請搭乘龍門線及尖山線，於菓葉站下車後，步行5-10分可達。,Sun 24 hours；Mon 24 hours；Tue 24 hours；Wed 24 hours；Thu 24 hours；Fri 24 hours；Sat 24 hours,"{'PictureUrl1': 'https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230201163930992695.png', 'PictureDescription1': '菓葉觀日樓2', 'PictureUrl2': 'https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230201163930992242.png', 'PictureDescription2': '菓葉觀日樓3', 'PictureUrl3': 'https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230201163930961815.png', 'PictureDescription3': '菓葉觀日樓1'}","{'PositionLon': 119.6809310913086, 'PositionLat': 23.578840255737305, 'GeoHash': 'wsjn5kkux'}",自然風景類,非古蹟,{},澎湖縣,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_315080600H_000105,北寮遊憩區,北寮奎壁山的「奎壁聯輝」是清朝澎湖舊八景之一，奎壁山下東側沿岸，與無人小島「赤嶼」之間，在退潮時會裸露出S形礫石步道，約300公尺長，近年成為遊客戲水生態旅遊的據點之一，但因發現水淹腳時回漲速度甚快，務必精算潮汐，縮短逗留時程，以免發生危險。奎壁山地名的由來：自海上眺望奎璧山海岸時，山壁走向極似一隻趴臥於海上的海龜，故稱此地為「龜鼈山」。之後改名的典故為，澎湖進士蔡廷蘭取諧音以「奎壁」入詩云「奎壁雙輝列宿聯」納入澎湖八景之ㄧ。奎壁意指天上奎宿與壁宿，奎壁聯輝象徵滿天星斗與海面上的點點漁火相互輝映，構成一幕天然美景。 玩家秘笈	每日退至乾潮前3個小時體驗海底步道較為安全；秋季白天步道開啟後5-6小時關閉淹没，請勿於步道逗留，以避免發生危險。	夏日可於5時天亮以前來到奎壁山等待日出勝景，若剛好遇到退潮，則可登赤嶼欣賞日出，最好由當地人帶領，以免發生危險。	夜晚可至奎壁山海域欣賞海上諸島與漁火在月色下點綴的澎湖東海夜色，或許可以對於「奎壁聯輝」這澎湖古八景有一番心領神會。北寮赤嶼觀潮踏浪步道建議時間表連結追星景點在北寮地質公園外的赤嶼距本島約300公尺，漲潮時是座獨立小島，當退潮到一定的時間後，海底逐漸露出一條礫石步道，此步道隨潮汐退去，路面漸寬，並將海平面分割成兩邊。在「Canon EOS 650D -澎湖篇」廣告影片中，利用曠時攝影技術，你可以清清楚楚的看到宛如摩西渡紅海般的分海畫面哦。,北寮奎壁山的「奎壁聯輝」是清朝澎湖舊八景之一，奎壁山下東側沿岸，與無人小島「赤嶼」之間，在退潮時會裸露出S形礫石步道，約300公尺長，近年成為遊客戲水生態旅遊的據點之一，但因發現水淹腳時回漲速度甚快，務必精算潮汐，縮短逗留時程，以免發生危險。奎壁山地名的由來：自海上眺望奎璧山海岸時，山壁走向極似一隻趴臥於海上的海龜，故稱此地為「龜鼈山」。,886-6-9216521,澎湖縣湖西鄉北寮村,885,1.機車/汽車：自馬公巿區經中華路接縣道203至東衛，直行接縣道204，經成功、西溪、湖西等村落，至鄉道澎14左轉經南寮至北寮村，即有指標往北寮遊憩區。2.公車資訊：北寮線及龍門線皆有公車抵達北寮，班車時間建議至公車總站詢問售票口。3.澎湖縣公共車船管理處公車總站電話：06-9272376,Sun 24 hours；Mon 24 hours；Tue 24 hours；Wed 24 hours；Thu 24 hours；Fri 24 hours；Sat 24 hours,"{'PictureUrl1': 'https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230201181727283554.JPG', 'PictureDescription1': '北寮遊憩區', 'PictureUrl2': 'https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230201181726845249.jpg', 'PictureDescription2': '北寮遊憩區', 'PictureUrl3': 'https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230201181726627759.JPG', 'PictureDescription3': '北寮遊憩區'}","{'PositionLon': 119.67143249511719, 'PositionLat': 23.59670066833496, 'GeoHash': 'wsjn5pwhd'}",遊憩類,非古蹟,{},澎湖縣,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_315080600H_000106,青螺溼地,國家級的青螺濕地，位於本島湖西鄉北方，海岸濕地類型多樣，有岩礁和礫石海岸、沙灘和泥質海岸，以及紅樹林、潮池、沙洲及魚塭等各種濕地類型，是澎湖各種濕地的縮影。,國家級的青螺濕地，位於本島湖西鄉北方，海岸濕地類型多樣，有岩礁和礫石海岸、沙灘和泥質海岸，以及紅樹林、潮池、沙洲及魚塭等各種濕地類型，是澎湖各種濕地的縮影。,886-6-9216521,澎湖縣湖西鄉青螺溼地,885,1. 機車／汽車：自馬公巿區出發，沿203縣道至東衛銜接202縣道，經過西溪後左轉接澎13鄉道，即可到達。2. 公車資訊：搭乘青螺線至青螺站下車。,Sun 24 hours；Mon 24 hours；Tue 24 hours；Wed 24 hours；Thu 24 hours；Fri 24 hours；Sat 24 hours,"{'PictureUrl1': 'https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230201171437356933.JPG', 'PictureDescription1': '青螺溼地1', 'PictureUrl2': 'https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230201171437059899.JPG', 'PictureDescription2': '青螺溼地3', 'PictureUrl3': 'https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230201171436809383.JPG', 'PictureDescription3': '青螺溼地'}","{'PositionLon': 119.64714813232422, 'PositionLat': 23.599180221557617, 'GeoHash': 'wsjn68h7h'}",自然風景類,非古蹟,{},澎湖縣,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_315080600H_000107,中屯風力園區,中屯古地名叫做中墩，因座落於澎湖本島和白沙島之間形成土墩而得名，光復後取諧音為中屯。後來分別興建了永安橋和中正橋北接白沙、南接澎湖本島。之後加上跨海大橋的興建，才將馬公、湖西、白沙跟西嶼四個鄉市連成一氣。風力發電廠位於澎湖縣白沙鄉中屯村，於2001年10月正式商業運轉，風力發電廠位於中屯第二苗圃，目前已規劃為風車公園，成為澎湖縣白沙鄉的著名旅遊景點和新地標。這座風力發電廠為台灣第二座，是澎湖第三代風力發電機，風力發電機組二期總計設置八組，每組可發電600千瓦，以電腦控制變速功能。當風力變化時，葉片的角度亦可隨之調整，轉速便可隨著發電需求調整，以維持穩定的發電功率。風力發電的原理風力發電是利用風力帶動風車葉片旋轉，透過增速機將旋轉的速度提升促使發電機發電，中屯機組約在每秒2.5公尺風速便可發電，風力發電廠設置的地點必須具有風期長、平均風速大、風力平穩且不受遮擋等風場條件，加上地理環境適宜，才能減少投資成本並增加電力。追星景點8部巨大的發電機組，是澎湖最醒目耀眼的地標，在許慧欣「放愛情一個假」、江美琪「親愛的你怎麼不在身邊」、劉燁「愛無界鎖定今生」以及詹雅雯的「騙人彼多」MV及許多廣告片中都可以看到它的身影。白色造型的風車，不只是人氣拍攝景點，也是澎湖浪漫的地標之一。,中屯古地名叫做中墩，因座落於澎湖本島和白沙島之間形成土墩而得名，光復後取諧音為中屯。後來分別興建了永安橋和中正橋北接白沙、南接澎湖本島。之後加上跨海大橋的興建，才將馬公、湖西、白沙跟西嶼四個鄉市連成一氣。,886-6-9216521,澎湖縣白沙鄉中屯村,884,1.機車／汽車：自馬公巿區出發，沿縣道203號，至東衛左轉往北直走，過中正橋後即到達中屯。2.公車資訊：從馬公公車總站搭往外垵、通梁的公車，在中屯站下車步行前往。,Sun 24 hours；Mon 24 hours；Tue 24 hours；Wed 24 hours；Thu 24 hours；Fri 24 hours；Sat 24 hours,{},"{'PositionLon': 119.60579681396484, 'PositionLat': 23.620399475097656, 'GeoHash': 'wsjn3eyqc'}",遊憩類,非古蹟,{},澎湖縣,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_315080600H_000108,岐頭遊客中心,在岐頭村還能認識抱墩這項澎湖傳統漁業的方式，「墩」是指石塊在潮間帶築成開口的石堆，又稱「魚仔厝」，通常使用在地的硓石堆成，並利用潮汐來進行捕魚，漲潮時底棲魚類游到墩內，退潮時漁民便前往潮間帶將石墩拆解後用魚網來捕撈墩中的魚類。澎湖傳統的抱墩漁場主要分佈在白沙鄉北側的潮間帶，其中以赤崁、岐頭的墩群規模較大，墩區十分廣闊，岐頭整個礁棚約有300多座。每個墩依型式大小不同，使用不同數量的石塊堆疊，通常會在每年春季馬尾藻生長的時候開始，因為馬尾藻會吸引小石斑聚集在離岸較近的石墩覓食，過了6月石斑會往外海遷徙，這時候石墩已經無用武之地，漁民就會把石墩拆解，這個過程叫做「散墩」。等到隔年春天漁民會再度把石墩堆起來，就是所謂的「撿墩」。主要的漁獲包括玳瑁石斑、笛鯛以及馬拉巴石斑等不同的漁產喔！,位在岐頭碼頭旁邊的岐頭遊客中心，有提供旅遊諮詢，賣店服務，從這裡也可以購票前往東海次系統各島嶼，像是員貝嶼、澎澎灘、雞善嶼和錠鉤嶼等不同的島嶼。,886-6-9931527,澎湖縣白沙鄉岐頭村16-5號,884,1. 機車／汽車：自馬公巿區沿203縣道至東衛左轉，續經中正橋，永安橋進入白沙鄉，至港子大榕樹右轉即可到達。2. 公車資訊：請搭乘通梁線並於岐頭站下車，步行2分鐘即可到達。,Sun 08:00~17:30；Mon 08:00~17:30；Tue 08:00~17:30；Wed 08:00~17:30；Thu 08:00~17:30；Fri 08:00~17:30；Sat 08:00~17:30,"{'PictureUrl1': 'https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20160907120146461133199.jpg', 'PictureDescription1': '岐頭浮動碼頭', 'PictureUrl2': 'https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230201091233794986.JPG', 'PictureDescription2': '岐頭遊客中心_03', 'PictureUrl3': 'https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230201091233794487.JPG', 'PictureDescription3': '岐頭遊客中心_02'}","{'PositionLon': 119.60928344726562, 'PositionLat': 23.649520874023438, 'GeoHash': 'wsjn9c2b6'}",遊憩類,非古蹟,{},澎湖縣,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_315080600H_000109,北海遊客中心,要前往北海各個島嶼，就要到位在赤崁村的北海遊客中心購買船票，從赤崁碼頭搭船前往吉貝嶼、險礁嶼、目斗嶼等島嶼。赤崁是海上休閒活動的大本營，附近的島嶼可以體驗浮潛、欣賞珊瑚礁海底景觀、水上摩拖車等水上活動。赤崁碼頭也是捕獲丁香魚的重要港口，每年4到9月是澎湖丁香魚產期，會舉辦一年一度的赤崁丁香季，還能參加捕丁香魚的體驗活動。在赤崁還有幾個不容錯過的景點，第一個是供奉哪吒三太子的龍德宮，香火十分鼎盛，是白沙赤崁村民的信仰中心，當地也流傳不少三太子的傳奇事蹟。第二個景點是在北海遊客中心前方崁頂的一間古厝，庭院裡有著一口百年的古井，與一旁的防空洞彼此相通，至今保存都相當完整。第三個景點則是在北海遊客中心的南方則有一座三面石敢當，型式相當少見。據說，上方的的狗頭岩曾被踢斷，惹怒了當地神明，後來村民要求肇事者向神明懺悔並且修補狗頭岩，同時在下方設立三面石敢當來壓制煞氣。從此，三面石敢當就在狗頭岩下方面對強勁的東北季風，保佑著村里平安。,提供旅遊諮詢、遊艇服務、候船室、販賣部、餐廳等服務，要前往北海各個島嶼，就要到位在赤崁村的北海遊客中心購買船票，從赤崁碼頭搭船前往吉貝嶼、險礁嶼、目斗嶼等島嶼。,886-6-9933082,澎湖縣白沙鄉赤崁村37之4號,884,1. 機車/汽車：由馬公市區沿縣道203至東衛左轉北行，途經中屯、講美、港子，至赤崁碼頭即可抵達北海遊客中心。2. 公車資訊：搭乘通梁線或外垵線至赤崁站下車後步行約10分鐘即可到達。,Sun 08:00~17:00；Mon 08:00~17:00；Tue 08:00~17:00；Wed 08:00~17:00；Thu 08:00~17:00；Fri 08:00~17:00；Sat 08:00~17:00,"{'PictureUrl1': 'https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230201120938556728.JPG', 'PictureDescription1': '北海遊客中心05', 'PictureUrl2': 'https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230201120939166235.png', 'PictureDescription2': '北海遊客中心04', 'PictureUrl3': 'https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230201120941400725.JPG', 'PictureDescription3': '北海遊客中心03'}","{'PositionLon': 119.6035385131836, 'PositionLat': 23.668790817260742, 'GeoHash': 'wsjn9su8s'}",遊憩類,非古蹟,{},澎湖縣,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_315080600H_000110,後寮遊客中心,提供旅遊諮詢、遊艇服務、候船室、販賣部、餐廳等服務。,提供旅遊諮詢、遊艇服務、候船室、販賣部、餐廳等服務。,886-6-9933437,澎湖縣白沙鄉後寮村104之18號,884,1. 機車／汽車：自馬公巿區出發，沿縣道203於東衛左轉北行，經中屯、講美、赤崁等村落，至白沙分局前右側道路前往後寮社區，社區內有指標指往後寮遊客中心。2. 公車資訊：請搭乘通梁線公車，於後寮內站下車，再步行前往。3. 澎湖縣公共車船管理處公車時刻表連結,Sun 24 hours；Mon 24 hours；Tue 24 hours；Wed 24 hours；Thu 24 hours；Fri 24 hours；Sat 24 hours,{},"{'PositionLon': 119.57080841064453, 'PositionLat': 23.67095947265625, 'GeoHash': 'wsjn8vhv3'}",遊憩類,非古蹟,{},澎湖縣,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
